Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
427	2	. Öcalan'ın avukatları çok sayıda taleple çıktılar . İkinci , üçüncü , beşinci , altıncı , yedi , sekiz ,	<<< dokuz ve onuncu >>>	maddelere itirazda bulundular . Defne Sarısoy : Bunları biraz daha somutlaştırmak gerekirse , Öcalan'ın uluslararası bir komploya maruz kaldığını öne	._Punc Öcalan'ın_Undef avukatları_Noun çok_Adv sayıda_Noun taleple_Noun çıktılar_Verb ._Punc İkinci_Adj ,_Punc üçüncü_Adj ,_Punc beşinci_Adj ,_Punc altıncı_Adj ,_Punc yedi_Adj ,_Punc sekiz_Adj ,_Punc	<<< dokuz_Adj ve_Conj onuncu_Adj >>>	maddelere_Noun itirazda_Noun bulundular_Verb ._Punc Defne_Noun Sarısoy_Undef :_Punc Bunları_Pron biraz_Adj daha_Adv somutlaştırmak_Adj gerekirse_Verb ,_Punc Öcalan'ın_Undef uluslararası_Adj bir_Det komploya_Noun maruz_Adj kaldığını_Verb öne_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=426&uT=y	421077607	421077609
428	2	, iç talebin ise düştüğünü belirtti . Almanya Merkez Bankası Başkanı Axel Weber , büyüme verilerine yönelik değerlendirmesinde , Yılın	<<< iki ve üçüncü >>>	çeyreğinde büyüme hızı zayıflayacak . Ancak yılın tamamında büyüme hızını koruyacağımıza inanıyorum dedi . Ekonomiye yönelik beklentilerin bozulmasında OECD ortalamalarına	,_Punc iç_Noun talebin_Noun ise_Verb düştüğünü_Verb belirtti_Verb ._Punc Almanya_Noun Merkez_Noun Bankası_Noun Başkanı_Noun Axel_Undef Weber_Undef ,_Punc büyüme_Verb verilerine_Noun yönelik_Postp değerlendirmesinde_Noun ,_Punc Yılın_Noun	<<< iki_Adj ve_Conj üçüncü_Adj >>>	çeyreğinde_Noun büyüme_Verb hızı_Noun zayıflayacak_Verb ._Punc Ancak_Conj yılın_Noun tamamında_Noun büyüme_Verb hızını_Noun koruyacağımıza_Verb inanıyorum_Verb dedi_Verb ._Punc Ekonomiye_Noun yönelik_Postp beklentilerin_Noun bozulmasında_Verb OECD_Noun ortalamalarına_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=427&uT=y	421298743	421298745
429	2	Amerikalı oyuncunun tamamı ilk iki tur sonrasında elendiği turnuvada geçen yıl da Agassi , Haehnel'i , Roddick de Mutis'e yine	<<< bir ve ikinci >>>	turda yenilip Paris'e erken veda etmişti . FEDERER - NADAL : AYAKLAR GAZDA Kupası eksik olan tek grand slam'e bu	Amerikalı_Noun oyuncunun_Noun tamamı_Noun ilk_Adj iki_Adj tur_Noun sonrasında_Noun elendiği_Verb turnuvada_Noun geçen_Adj yıl_Noun da_Conj Agassi_Noun ,_Punc Haehnel'i_Undef ,_Punc Roddick_Undef de_Conj Mutis'e_Undef yine_Adv	<<< bir_Det ve_Conj ikinci_Adj >>>	turda_Noun yenilip_Verb Paris'e_Undef erken_Adv veda_Noun etmişti_Verb ._Punc FEDERER_Undef -_Punc NADAL_Undef :_Punc AYAKLAR_Noun GAZDA_Noun Kupası_Noun eksik_Noun olan_Verb tek_Adj grand_Noun slam'e_Undef bu_Det	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=428&uT=y	421826157	421826159
430	2	telefonları gibi , hem iş , hem de özel hayatı kolaylaştıran ürünlerin yer aldığı bölüm , beş , altı ,	<<< yedi ve sekizinci >>>	salonları kapsıyor . KAMU SEKTÖRÜ Ayrıca , e - dönüşüm sürecindeki Türkiye'ye ayna tutacak , yerel ve merkezi e -	telefonları_Noun gibi_Postp ,_Punc hem_Conj iş_Noun ,_Punc hem_Conj de_Conj özel_Adj hayatı_Noun kolaylaştıran_Adj ürünlerin_Noun yer_Noun aldığı_Verb bölüm_Noun ,_Punc beş_Adj ,_Punc altı_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	salonları_Noun kapsıyor_Verb ._Punc KAMU_Noun SEKTÖRÜ_Noun Ayrıca_Adv ,_Punc e_Interj -_Punc dönüşüm_Noun sürecindeki_Noun Türkiye'ye_Undef ayna_Noun tutacak_Verb ,_Punc yerel_Adj ve_Conj merkezi_Noun e_Interj -_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=429&uT=y	424259489	424259491
431	2	bankacılık ve görüşmeleri yarım kalan sosyal güvenlik yasaları Meclis kapalı olduğu için görüşülemediğinden yaklaşık 1.7 milyar dolarlık kredinin bağlı olduğu	<<< bir ve ikinci >>>	gözden geçirmelerin ne zaman tamamlanacağı ise belirsizliğini koruyor . Hükümetin , bu iki yasa dışında Gelir ve Kurumlar Vergisi'yle ilgili	bankacılık_Noun ve_Conj görüşmeleri_Noun yarım_Adj kalan_Verb sosyal_Adj güvenlik_Noun yasaları_Noun Meclis_Noun kapalı_Adj olduğu_Verb için_Postp görüşülemediğinden_Verb yaklaşık_Adj 1.7_Num milyar_Noun dolarlık_Noun kredinin_Noun bağlı_Noun olduğu_Verb	<<< bir_Det ve_Conj ikinci_Adj >>>	gözden_Noun geçirmelerin_Verb ne_Adj zaman_Noun tamamlanacağı_Verb ise_Verb belirsizliğini_Adj koruyor_Verb ._Punc Hükümetin_Noun ,_Punc bu_Det iki_Adj yasa_Noun dışında_Noun Gelir_Noun ve_Conj Kurumlar_Noun Vergisi'yle_Undef ilgili_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=430&uT=y	424592361	424592363
432	2	Avrupa Basketbol Şampiyonası'nda ilk tur grup maçları tamamlandı . Gruplarında ilk sırayı alan takımlar direkt olarak çeyrek finale yükselirken ,	<<< iki ve üçüncü >>>	sıradaki takımlar son sekize kalabilmek için baraj maçlarında mücadele edecek . Güncelleme : 12:22 20 Eylül 2005 Salı İSTANBUL -	Avrupa_Noun Basketbol_Noun Şampiyonası'nda_Undef ilk_Adj tur_Noun grup_Noun maçları_Noun tamamlandı_Verb ._Punc Gruplarında_Noun ilk_Adj sırayı_Noun alan_Verb takımlar_Noun direkt_Adv olarak_Verb çeyrek_Noun finale_Noun yükselirken_Verb ,_Punc	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sıradaki_Noun takımlar_Noun son_Adj sekize_Adj kalabilmek_Verb için_Postp baraj_Noun maçlarında_Noun mücadele_Noun edecek_Verb ._Punc Güncelleme_Verb :_Punc 12:22_Undef 20_Num Eylül_Noun 2005_Num Salı_Noun İSTANBUL_Noun -_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=431&uT=y	424714549	424714551
433	2	reddetti ve bilinçli ceza alıp birinciliği Subaru pilotu Petter Solberg'e bıraktı . Böylece Citroen pilotları François Duval ve Sebastian Loeb	<<< iki ve üçüncü >>>	sıraları aldılar . Bu sonuçla Loeb sezonun bitimine 4 yarış kala 99 puanla liderliğini sürdürdü . Loeb'ü 34 puan geriden	reddetti_Verb ve_Conj bilinçli_Noun ceza_Noun alıp_Verb birinciliği_Adj Subaru_Noun pilotu_Noun Petter_Undef Solberg'e_Undef bıraktı_Verb ._Punc Böylece_Adv Citroen_Noun pilotları_Noun François_Noun Duval_Undef ve_Conj Sebastian_Undef Loeb_Undef	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sıraları_Noun aldılar_Verb ._Punc Bu_Det sonuçla_Noun Loeb_Undef sezonun_Noun bitimine_Noun 4_Num yarış_Noun kala_Postp 99_Num puanla_Noun liderliğini_Noun sürdürdü_Verb ._Punc Loeb'ü_Undef 34_Num puan_Noun geriden_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=432&uT=y	424747515	424747517
434	2	İmparatorluktan Portreler sergisi Pera Müzesi 1. ve 2. katlarında devam ederken , iki yeni uluslararası sergi de müzenin üç ,	<<< dört ve beşinci >>>	katlarında yer alacak . Fatsa : IMF daha çok bekler AKP Grup Başkanvekili Fatsa , sosyal güvenlik reformunun gecikmesi nedeniyle	İmparatorluktan_Noun Portreler_Noun sergisi_Noun Pera_Noun Müzesi_Noun 1._Num ve_Conj 2._Num katlarında_Noun devam_Noun ederken_Verb ,_Punc iki_Adj yeni_Adj uluslararası_Adj sergi_Noun de_Conj müzenin_Noun üç_Adj ,_Punc	<<< dört_Adj ve_Conj beşinci_Adj >>>	katlarında_Noun yer_Noun alacak_Verb ._Punc Fatsa_Noun :_Punc IMF_Noun daha_Adv çok_Adv bekler_Verb AKP_Noun Grup_Noun Başkanvekili_Undef Fatsa_Noun ,_Punc sosyal_Adj güvenlik_Noun reformunun_Noun gecikmesi_Verb nedeniyle_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=433&uT=y	425751701	425751703
435	2	gelişimi kontrol edilir . Doktora 26 - 28'inci haftaya kadar 4 haftada bir , 28 - 34'üncü haftayakadar 3 haftada	<<< bir ve 35'inci >>>	haftadan sonra ise haftada bir gidilmelidir . SEZARYEN EMNİYETLİ BİR DOĞUM ŞEKLİ DEĞİL Aksi bir durum gerekmediği sürece normal doğumun	gelişimi_Noun kontrol_Noun edilir_Verb ._Punc Doktora_Noun 26_Num -_Punc 28'inci_Undef haftaya_Noun kadar_Postp 4_Num haftada_Noun bir_Det ,_Punc 28_Num -_Punc 34'üncü_Undef haftayakadar_Undef 3_Num haftada_Noun	<<< bir_Det ve_Conj 35'inci_Undef >>>	haftadan_Noun sonra_Postp ise_Verb haftada_Noun bir_Det gidilmelidir_Verb ._Punc SEZARYEN_Noun EMNİYETLİ_Noun BİR_Det DOĞUM_Noun ŞEKLİ_Noun DEĞİL_Conj Aksi_Adj bir_Det durum_Noun gerekmediği_Verb sürece_Noun normal_Adj doğumun_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=434&uT=y	425890435	425890437
436	2	- Öğrenciler ikişerli olarak sıraya girmiş , yürüyüş kolu oluşturuyorlar . Birinci , ikinci ve üçüncü sınıf öğrencileri ortada ,	<<< dört ve beşinci >>>	sınıfların erkek öğrencileri sıraların dışında ikişer metre arayla dizilmişler ; ellerinde kalın sopalarla güven verici görünüyorlar ... Yazı : Nazım	-_Punc Öğrenciler_Noun ikişerli_Adj olarak_Verb sıraya_Noun girmiş_Verb ,_Punc yürüyüş_Verb kolu_Noun oluşturuyorlar_Verb ._Punc Birinci_Adj ,_Punc ikinci_Adj ve_Conj üçüncü_Adj sınıf_Noun öğrencileri_Noun ortada_Noun ,_Punc	<<< dört_Adj ve_Conj beşinci_Adj >>>	sınıfların_Noun erkek_Noun öğrencileri_Noun sıraların_Noun dışında_Noun ikişer_Adj metre_Noun arayla_Noun dizilmişler_Verb ;_Punc ellerinde_Noun kalın_Adj sopalarla_Noun güven_Noun verici_Noun görünüyorlar_Verb ..._Punc Yazı_Noun :_Punc Nazım_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=435&uT=y	426945443	426945445
437	2	kazada ise 53 kişi yaşamını yitirdi . Emniyetin verilerine göre , geçen yıl kurban bayramında ölümlü kazalar en çok tatilin	<<< bir ve dördüncü >>>	günlerinde gerçekleşti . Geçen yıl kurban bayramında meydana gelen kazalara yüzde 66 oranında otomobil , yüzde 14 oranında otobüs ve	kazada_Noun ise_Verb 53_Num kişi_Noun yaşamını_Noun yitirdi_Verb ._Punc Emniyetin_Noun verilerine_Noun göre_Postp ,_Punc geçen_Adj yıl_Noun kurban_Noun bayramında_Noun ölümlü_Noun kazalar_Noun en_Adv çok_Adv tatilin_Noun	<<< bir_Det ve_Conj dördüncü_Adj >>>	günlerinde_Noun gerçekleşti_Noun ._Punc Geçen_Adj yıl_Noun kurban_Noun bayramında_Noun meydana_Noun gelen_Verb kazalara_Noun yüzde_Adj 66_Num oranında_Noun otomobil_Noun ,_Punc yüzde_Adj 14_Num oranında_Noun otobüs_Noun ve_Conj	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=436&uT=y	427580489	427580491
438	2	Gauido ise Fransız Fabrice Santono'ya yenildi . İlk iki seti Santoro 6 - 3 ve 6 - 2 aldıktan sonra	<<< üç ve dördüncü >>>	setleri Gauido 7 - 5 ve 6 - 1 kazandı . Galibi belirleyen beşinci ve son set ise 6 -	Gauido_Undef ise_Verb Fransız_Noun Fabrice_Undef Santono'ya_Undef yenildi_Verb ._Punc İlk_Adj iki_Adj seti_Noun Santoro_Undef 6_Num -_Punc 3_Num ve_Conj 6_Num -_Punc 2_Num aldıktan_Verb sonra_Postp	<<< üç_Adj ve_Conj dördüncü_Adj >>>	setleri_Noun Gauido_Undef 7_Num -_Punc 5_Num ve_Conj 6_Num -_Punc 1_Num kazandı_Verb ._Punc Galibi_Adj belirleyen_Verb beşinci_Adj ve_Conj son_Adj set_Noun ise_Verb 6_Num -_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=437&uT=y	427907285	427907287
439	2	pilot , son etapta Toni Gardemeister'i geride bırakmayı başardı . Peugeot ile yarışan iki sürücü Toni Gardemeister ile Manfred Stohl	<<< üç ve dördüncü >>>	sırayı alırken , Subaru sürücüleri Stephane Sarrazin ile Chris Atkinson ise 5. ve 6. sırada finişe ulaştı . WRC'de yeni	pilot_Noun ,_Punc son_Adj etapta_Noun Toni_Undef Gardemeister'i_Undef geride_Noun bırakmayı_Verb başardı_Verb ._Punc Peugeot_Noun ile_Postp yarışan_Verb iki_Adj sürücü_Noun Toni_Undef Gardemeister_Undef ile_Postp Manfred_Undef Stohl_Undef	<<< üç_Adj ve_Conj dördüncü_Adj >>>	sırayı_Noun alırken_Verb ,_Punc Subaru_Noun sürücüleri_Noun Stephane_Undef Sarrazin_Undef ile_Postp Chris_Noun Atkinson_Undef ise_Verb 5._Num ve_Conj 6._Num sırada_Noun finişe_Noun ulaştı_Verb ._Punc WRC'de_Noun yeni_Adj	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=438&uT=y	427929011	427929013
440	2	gündemi Ortadoğu ve diğer bölgesel çatışmalardı . - Dünya ekonomik forumuyla eş zamanlı sonuçlanan Filistin seçimleri ve Hamas'ın zaferi zirvenin	<<< üç ve dördüncü >>>	gününe imza atan gelişme oldu . İran'ın nükleer enerji konusunda ısrarcılığı , Hindistan ile Pakistan arasındaki sınır sorunları , Latin	gündemi_Noun Ortadoğu_Noun ve_Conj diğer_Adj bölgesel_Adj çatışmalardı_Verb ._Punc -_Punc Dünya_Noun ekonomik_Adj forumuyla_Noun eş_Noun zamanlı_Noun sonuçlanan_Noun Filistin_Noun seçimleri_Noun ve_Conj Hamas'ın_Noun zaferi_Noun zirvenin_Noun	<<< üç_Adj ve_Conj dördüncü_Adj >>>	gününe_Noun imza_Noun atan_Verb gelişme_Verb oldu_Verb ._Punc İran'ın_Noun nükleer_Adj enerji_Noun konusunda_Noun ısrarcılığı_Noun ,_Punc Hindistan_Noun ile_Postp Pakistan_Noun arasındaki_Noun sınır_Noun sorunları_Noun ,_Punc Latin_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=439&uT=y	428135354	428135356
441	2	gemiye güvenen yolculuğunu tamamlar . Türkiye şoklara , dalgalanmalara karşı dirençli hale gelmiştir diye konuştu . Devlet Bakanı Babacan ,	<<< üç ve dördüncü >>>	gözden geçirmelere ait niyet mektubunun IMF'ye gönderildiğini belirtti . Babacan , yaklaşık 1.6 milyar dolarlık kredi dilimlerinin görüşüleceği IMF İcra	gemiye_Noun güvenen_Verb yolculuğunu_Noun tamamlar_Verb ._Punc Türkiye_Noun şoklara_Noun ,_Punc dalgalanmalara_Verb karşı_Postp dirençli_Noun hale_Noun gelmiştir_Verb diye_Postp konuştu_Verb ._Punc Devlet_Noun Bakanı_Noun Babacan_Adj ,_Punc	<<< üç_Adj ve_Conj dördüncü_Adj >>>	gözden_Noun geçirmelere_Verb ait_Postp niyet_Noun mektubunun_Noun IMF'ye_Undef gönderildiğini_Verb belirtti_Verb ._Punc Babacan_Adj ,_Punc yaklaşık_Adj 1.6_Num milyar_Noun dolarlık_Noun kredi_Noun dilimlerinin_Noun görüşüleceği_Verb IMF_Noun İcra_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=440&uT=y	432360101	432360103
442	2	milyar YTL ile Sağlık Bakanlığı'nda . Milli Eğitim Bakanlığı 835 , Bayındırlık ve İskan Bakanlığı da 734 milyon YTL'lik alımlarla	<<< iki ve üçüncü >>>	sırada yer aldı . Bu dönemde 338 ihale iptal edilirken bin 485 kişi ve firma ihalelerden yasaklandı . Arap dünyası	milyar_Noun YTL_Noun ile_Postp Sağlık_Noun Bakanlığı'nda_Undef ._Punc Milli_Adj Eğitim_Noun Bakanlığı_Noun 835_Num ,_Punc Bayındırlık_Adj ve_Conj İskan_Noun Bakanlığı_Noun da_Conj 734_Num milyon_Adj YTL'lik_Undef alımlarla_Noun	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sırada_Noun yer_Noun aldı_Verb ._Punc Bu_Det dönemde_Noun 338_Num ihale_Noun iptal_Noun edilirken_Verb bin_Adj 485_Num kişi_Noun ve_Conj firma_Noun ihalelerden_Noun yasaklandı_Verb ._Punc Arap_Noun dünyası_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=441&uT=y	432659944	432659946
443	2	bulunan devletcikler Avrupanın bir bölümü ve Amerika dahil bugüne kadar yapmış oldukları politikalar ve senaryolara alet olmamıştır olmayacaktırda geçmişde olan	<<< bir ve ikinci >>>	dünya savaşları bu coğrafayada patlak vermiştir her yangına körükle gitme alışkanlığımız yoktur öyle yeni dünya düzeni dünyaya demokresi ve sonundada	bulunan_Verb devletcikler_Undef Avrupanın_Noun bir_Det bölümü_Noun ve_Conj Amerika_Noun dahil_Noun bugüne_Noun kadar_Postp yapmış_Verb oldukları_Verb politikalar_Noun ve_Conj senaryolara_Noun alet_Noun olmamıştır_Verb olmayacaktırda_Undef geçmişde_Undef olan_Verb	<<< bir_Det ve_Conj ikinci_Adj >>>	dünya_Noun savaşları_Noun bu_Det coğrafayada_Undef patlak_Noun vermiştir_Verb her_Det yangına_Noun körükle_Verb gitme_Verb alışkanlığımız_Adj yoktur_Adj öyle_Adj yeni_Adj dünya_Noun düzeni_Noun dünyaya_Noun demokresi_Undef ve_Conj sonundada_Undef	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=442&uT=y	432740765	432740767
444	2	hatanın nasıl oluştuğunu da şöyle anlattı : Benim bu notum TDK'ya gönderilmiş ve TDK tarafından genelgenin ilk sayfasında yer alan	<<< iki ve üçüncü >>>	paragraflarında bu yönde düzeltmeler yapılmıştır . Genelge bu düzeltilmiş şekliyle tarafıma sunularak imzalanmıştır . Yapılan incelemede kurumlara dağıtım aşamasında bir	hatanın_Noun nasıl_Adv oluştuğunu_Verb da_Conj şöyle_Adv anlattı_Verb :_Punc Benim_Pron bu_Det notum_Noun TDK'ya_Noun gönderilmiş_Verb ve_Conj TDK_Noun tarafından_Noun genelgenin_Noun ilk_Adj sayfasında_Noun yer_Noun alan_Verb	<<< iki_Adj ve_Conj üçüncü_Adj >>>	paragraflarında_Noun bu_Det yönde_Noun düzeltmeler_Verb yapılmıştır_Verb ._Punc Genelge_Noun bu_Det düzeltilmiş_Verb şekliyle_Noun tarafıma_Noun sunularak_Verb imzalanmıştır_Verb ._Punc Yapılan_Verb incelemede_Verb kurumlara_Noun dağıtım_Noun aşamasında_Noun bir_Det	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=443&uT=y	433329058	433329060
445	2	yüzde 18 zam ve farkların 2002 şubatında ödenmesi önerisini yineledi . Bu arada , hükümetin , işçi ücretlerine iki ,	<<< üç ve dördüncü >>>	altı aylar için öngörülen enflasyon kadar zam , enflasyonun öngörülenden fazla çıktığı takdirde farkın yüzde 80'inin ödenmesini önerdiği söylendi .	yüzde_Adj 18_Num zam_Noun ve_Conj farkların_Noun 2002_Num şubatında_Noun ödenmesi_Verb önerisini_Noun yineledi_Verb ._Punc Bu_Det arada_Noun ,_Punc hükümetin_Noun ,_Punc işçi_Noun ücretlerine_Noun iki_Adj ,_Punc	<<< üç_Adj ve_Conj dördüncü_Adj >>>	altı_Adj aylar_Noun için_Postp öngörülen_Verb enflasyon_Noun kadar_Postp zam_Noun ,_Punc enflasyonun_Noun öngörülenden_Verb fazla_Adj çıktığı_Verb takdirde_Postp farkın_Noun yüzde_Adj 80'inin_Undef ödenmesini_Verb önerdiği_Verb söylendi_Verb ._Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=444&uT=y	433712106	433712108
446	2	bunun ilk altı ay için yüzde sıfır zam anlamına geldiğini savunarak , artışın kök ücretlere yansıtılmasını istedi . İki ,	<<< üç ve dördüncü >>>	dönemler için masaya getirdiği öneriler ise Türk - İş tarafından uygun bulundu . Türk - İş ikinci altı ay için	bunun_Pron ilk_Adj altı_Adj ay_Noun için_Postp yüzde_Adj sıfır_Noun zam_Noun anlamına_Noun geldiğini_Verb savunarak_Verb ,_Punc artışın_Verb kök_Noun ücretlere_Noun yansıtılmasını_Verb istedi_Verb ._Punc İki_Adj ,_Punc	<<< üç_Adj ve_Conj dördüncü_Adj >>>	dönemler_Noun için_Postp masaya_Noun getirdiği_Verb öneriler_Noun ise_Verb Türk_Noun -_Punc İş_Noun tarafından_Noun uygun_Adj bulundu_Verb ._Punc Türk_Noun -_Punc İş_Noun ikinci_Adj altı_Adj ay_Noun için_Postp	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=445&uT=y	433992385	433992387
447	2	üzerine de , OECD hiç kimseye finansal destek vermiyor dedi . IMF'nin , Türk hükümetinin de izniyle ilk defa açıkladığı	<<< altı ve yedinci >>>	gözden geçirmelerine ilişkin iç değerlendirme raporu , programın ana riskinin uygulama olduğunu ortaya koydu 16/06/2001 ( 406 kişi okudu )	üzerine_Noun de_Conj ,_Punc OECD_Noun hiç_Adv kimseye_Noun finansal_Adj destek_Noun vermiyor_Verb dedi_Verb ._Punc IMF'nin_Undef ,_Punc Türk_Noun hükümetinin_Noun de_Conj izniyle_Noun ilk_Adj defa_Noun açıkladığı_Verb	<<< altı_Adj ve_Conj yedinci_Adj >>>	gözden_Noun geçirmelerine_Verb ilişkin_Postp iç_Noun değerlendirme_Noun raporu_Noun ,_Punc programın_Noun ana_Noun riskinin_Noun uygulama_Noun olduğunu_Verb ortaya_Noun koydu_Verb 16/06/2001_Undef (_Punc 406_Num kişi_Noun okudu_Verb )_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=446&uT=y	434630550	434630552
448	2	bir dükkân , posta ve kargo servisleri ile yönetim bölümüne ayrıldı . Spor ve sağlık kulübünün bulunduğu merkezin üç ,	<<< dört ve beşinci >>>	katları ise otopark , şoför odaları , çöp soğuk odası olarak kullanılıyor . Elit Residence'ta yaşamın kasım ayında başlaması bekleniyor	bir_Det dükkân_Noun ,_Punc posta_Noun ve_Conj kargo_Noun servisleri_Noun ile_Postp yönetim_Noun bölümüne_Noun ayrıldı_Verb ._Punc Spor_Noun ve_Conj sağlık_Noun kulübünün_Noun bulunduğu_Verb merkezin_Noun üç_Adj ,_Punc	<<< dört_Adj ve_Conj beşinci_Adj >>>	katları_Noun ise_Verb otopark_Noun ,_Punc şoför_Noun odaları_Noun ,_Punc çöp_Noun soğuk_Adj odası_Noun olarak_Verb kullanılıyor_Verb ._Punc Elit_Adj Residence'ta_Undef yaşamın_Noun kasım_Noun ayında_Noun başlaması_Verb bekleniyor_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=447&uT=y	434657368	434657370
449	2	İsveç , Finlandiya , Rusya , İtalya , İngiltere ve Japon firmalarının ilgi duydukları boru hattı yapım inşaatı için KerkükYumurtalık	<<< bir ve ikinci >>>	ham petrol boru hatlarının yapımını gerçekleştiren İtalyan firmalarının da konsorsiyum kurma hazırlığında olduğu bildirildi . Botaş tarafından belirlenen inşaat ihalesine	İsveç_Noun ,_Punc Finlandiya_Noun ,_Punc Rusya_Noun ,_Punc İtalya_Noun ,_Punc İngiltere_Noun ve_Conj Japon_Noun firmalarının_Noun ilgi_Noun duydukları_Verb boru_Noun hattı_Noun yapım_Noun inşaatı_Noun için_Postp KerkükYumurtalık_Undef	<<< bir_Det ve_Conj ikinci_Adj >>>	ham_Noun petrol_Noun boru_Noun hatlarının_Noun yapımını_Noun gerçekleştiren_Noun İtalyan_Noun firmalarının_Noun da_Conj konsorsiyum_Noun kurma_Verb hazırlığında_Noun olduğu_Verb bildirildi_Verb ._Punc Botaş_Noun tarafından_Noun belirlenen_Verb inşaat_Noun ihalesine_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=448&uT=y	434900218	434900220
