Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
342	2	yapmış oldukları politikalar ve senaryolara alet olmamıştır olmayacaktırda geçmişde olan	<<< bir ve ikinci >>>	dünya savaşları bu coğrafayada patlak vermiştir her yangına körükle gitme	yapmış_Verb oldukları_Verb politikalar_Noun ve_Conj senaryolara_Noun alet_Noun olmamıştır_Verb olmayacaktırda_Undef geçmişde_Undef olan_Verb	<<< bir_Det ve_Conj ikinci_Adj >>>	dünya_Noun savaşları_Noun bu_Det coğrafayada_Undef patlak_Noun vermiştir_Verb her_Det yangına_Noun körükle_Verb gitme_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=341&uT=y	432740765	432740767
343	2	TDK'ya gönderilmiş ve TDK tarafından genelgenin ilk sayfasında yer alan	<<< iki ve üçüncü >>>	paragraflarında bu yönde düzeltmeler yapılmıştır . Genelge bu düzeltilmiş şekliyle	TDK'ya_Noun gönderilmiş_Verb ve_Conj TDK_Noun tarafından_Noun genelgenin_Noun ilk_Adj sayfasında_Noun yer_Noun alan_Verb	<<< iki_Adj ve_Conj üçüncü_Adj >>>	paragraflarında_Noun bu_Det yönde_Noun düzeltmeler_Verb yapılmıştır_Verb ._Punc Genelge_Noun bu_Det düzeltilmiş_Verb şekliyle_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=342&uT=y	433329058	433329060
344	2	. Bu arada , hükümetin , işçi ücretlerine iki ,	<<< üç ve dördüncü >>>	altı aylar için öngörülen enflasyon kadar zam , enflasyonun öngörülenden	._Punc Bu_Det arada_Noun ,_Punc hükümetin_Noun ,_Punc işçi_Noun ücretlerine_Noun iki_Adj ,_Punc	<<< üç_Adj ve_Conj dördüncü_Adj >>>	altı_Adj aylar_Noun için_Postp öngörülen_Verb enflasyon_Noun kadar_Postp zam_Noun ,_Punc enflasyonun_Noun öngörülenden_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=343&uT=y	433712106	433712108
345	2	savunarak , artışın kök ücretlere yansıtılmasını istedi . İki ,	<<< üç ve dördüncü >>>	dönemler için masaya getirdiği öneriler ise Türk - İş tarafından	savunarak_Verb ,_Punc artışın_Verb kök_Noun ücretlere_Noun yansıtılmasını_Verb istedi_Verb ._Punc İki_Adj ,_Punc	<<< üç_Adj ve_Conj dördüncü_Adj >>>	dönemler_Noun için_Postp masaya_Noun getirdiği_Verb öneriler_Noun ise_Verb Türk_Noun -_Punc İş_Noun tarafından_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=344&uT=y	433992385	433992387
346	2	ayrıldı . Spor ve sağlık kulübünün bulunduğu merkezin üç ,	<<< dört ve beşinci >>>	katları ise otopark , şoför odaları , çöp soğuk odası	ayrıldı_Verb ._Punc Spor_Noun ve_Conj sağlık_Noun kulübünün_Noun bulunduğu_Verb merkezin_Noun üç_Adj ,_Punc	<<< dört_Adj ve_Conj beşinci_Adj >>>	katları_Noun ise_Verb otopark_Noun ,_Punc şoför_Noun odaları_Noun ,_Punc çöp_Noun soğuk_Adj odası_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=345&uT=y	434657368	434657370
347	2	Japon firmalarının ilgi duydukları boru hattı yapım inşaatı için KerkükYumurtalık	<<< bir ve ikinci >>>	ham petrol boru hatlarının yapımını gerçekleştiren İtalyan firmalarının da konsorsiyum	Japon_Noun firmalarının_Noun ilgi_Noun duydukları_Verb boru_Noun hattı_Noun yapım_Noun inşaatı_Noun için_Postp KerkükYumurtalık_Undef	<<< bir_Det ve_Conj ikinci_Adj >>>	ham_Noun petrol_Noun boru_Noun hatlarının_Noun yapımını_Noun gerçekleştiren_Noun İtalyan_Noun firmalarının_Noun da_Conj konsorsiyum_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=346&uT=y	434900218	434900220
348	2	kırmızı kart gördü 1 - 1 GAZİANTEP - Geçtiğimizin sezonu	<<< iki ve üçüncü >>>	sıralarda tamamlayan Galatasaray ve Gaziantepspor'un Antep'teki puan mücadelesi 1 -	kırmızı_Adj kart_Noun gördü_Verb 1_Num -_Punc 1_Num GAZİANTEP_Noun -_Punc Geçtiğimizin_Verb sezonu_Noun	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sıralarda_Noun tamamlayan_Verb Galatasaray_Noun ve_Conj Gaziantepspor'un_Noun Antep'teki_Noun puan_Noun mücadelesi_Noun 1_Num -_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=347&uT=y	436152534	436152536
349	2	Üçüncü sınıfa başlayacak öğrencinin masrafı 129 milyon 800 bin ,	<<< dört ve beşinci >>>	sınıflara başlayacak öğrencilerin masrafı 159 milyon 900 bin lirayı buluyor	Üçüncü_Adj sınıfa_Noun başlayacak_Verb öğrencinin_Noun masrafı_Noun 129_Num milyon_Adj 800_Num bin_Adj ,_Punc	<<< dört_Adj ve_Conj beşinci_Adj >>>	sınıflara_Noun başlayacak_Verb öğrencilerin_Noun masrafı_Noun 159_Num milyon_Adj 900_Num bin_Adj lirayı_Noun buluyor_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=348&uT=y	436588876	436588878
350	2	toplam 215 milyon lira harcama yapılacak . Bu yıl lise	<<< iki ve üçüncü >>>	sınıfa okuyacak öğrenciye ise kitap için 19 milyon 600 bin	toplam_Noun 215_Num milyon_Adj lira_Noun harcama_Verb yapılacak_Verb ._Punc Bu_Det yıl_Noun lise_Noun	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sınıfa_Noun okuyacak_Verb öğrenciye_Noun ise_Verb kitap_Noun için_Postp 19_Num milyon_Adj 600_Num bin_Adj	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=349&uT=y	436588955	436588957
351	2	gizli oyla yapılır . İlk iki oylamada üye tamsayısının üçte	<<< iki ve üçüncü >>>	oylamada üye tamsayısının salt çoğunluğu aranır . Üçüncü oylamada salt	gizli_Adj oyla_Pron yapılır_Verb ._Punc İlk_Adj iki_Adj oylamada_Verb üye_Noun tamsayısının_Noun üçte_Adj	<<< iki_Adj ve_Conj üçüncü_Adj >>>	oylamada_Verb üye_Noun tamsayısının_Noun salt_Adv çoğunluğu_Noun aranır_Verb ._Punc Üçüncü_Adj oylamada_Verb salt_Adv	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=350&uT=y	437812575	437812577
352	2	Edgü , Zeynep Hanım'ın ölümünden sonra binanın iyice bakımsızlaştığını ,	<<< dört ve beşinci >>>	katın tavanının çöktüğünü söylüyor . Bunun en önemli nedeni ise	Edgü_Noun ,_Punc Zeynep_Noun Hanım'ın_Noun ölümünden_Noun sonra_Postp binanın_Noun iyice_Adj bakımsızlaştığını_Noun ,_Punc	<<< dört_Adj ve_Conj beşinci_Adj >>>	katın_Noun tavanının_Noun çöktüğünü_Verb söylüyor_Verb ._Punc Bunun_Pron en_Adv önemli_Noun nedeni_Noun ise_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=351&uT=y	441833156	441833158
353	2	milyon lira vergi tahakkuk ettirildi . Geçen yılın rekortmenler listesinde	<<< iki ve üçüncü >>>	sıralarda yer alan Sevgi Gönül ile Semahat Sevim Arsel ise	milyon_Adj lira_Noun vergi_Noun tahakkuk_Noun ettirildi_Verb ._Punc Geçen_Adj yılın_Noun rekortmenler_Noun listesinde_Noun	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sıralarda_Noun yer_Noun alan_Verb Sevgi_Noun Gönül_Noun ile_Postp Semahat_Noun Sevim_Noun Arsel_Undef ise_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=352&uT=y	443017530	443017532
354	2	daha fazla gelir vergisi ödeyecek . Geçen yılın rekortmenler listesinde	<<< iki ve üçüncü >>>	sıralarda yer alan Sevgi Gönül ile Semahat Sevim Arsel ise	daha_Adv fazla_Adj gelir_Noun vergisi_Noun ödeyecek_Verb ._Punc Geçen_Adj yılın_Noun rekortmenler_Noun listesinde_Noun	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sıralarda_Noun yer_Noun alan_Verb Sevgi_Noun Gönül_Noun ile_Postp Semahat_Noun Sevim_Noun Arsel_Undef ise_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=353&uT=y	443039780	443039782
355	2	için bağırdık ve mum yaktık . Ancak bir tank mermisi	<<< iki ve üçüncü >>>	katları vurdu . 15 kişi yere yattık . Sabah beşte	için_Postp bağırdık_Verb ve_Conj mum_Noun yaktık_Verb ._Punc Ancak_Conj bir_Det tank_Noun mermisi_Noun	<<< iki_Adj ve_Conj üçüncü_Adj >>>	katları_Noun vurdu_Verb ._Punc 15_Num kişi_Noun yere_Noun yattık_Verb ._Punc Sabah_Noun beşte_Adj	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=354&uT=y	443257838	443257840
356	2	diyabetik böbrek yetersizliği ) ve nöropati . İyi bir eğitimle	<<< bir ve üçüncü >>>	grup rahatsızlıklar önlenebilir . Nöropatinin içinde ayak kesilmesi var mı	diyabetik_Adj böbrek_Noun yetersizliği_Adj )_Punc ve_Conj nöropati_Undef ._Punc İyi_Adj bir_Det eğitimle_Noun	<<< bir_Det ve_Conj üçüncü_Adj >>>	grup_Noun rahatsızlıklar_Noun önlenebilir_Verb ._Punc Nöropatinin_Undef içinde_Noun ayak_Noun kesilmesi_Verb var_Adj mı_Ques	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=355&uT=y	443276186	443276188
357	2	projeden geçiş vergisi işletmecilik hizmetleri karşılığında taşınacak kapasiteye bağlı olarak	<<< bir ve 16'ncı >>>	yıllar arasında yılda ortalama 200 milyon dolar , 17 ile	projeden_Noun geçiş_Verb vergisi_Noun işletmecilik_Noun hizmetleri_Noun karşılığında_Noun taşınacak_Verb kapasiteye_Noun bağlı_Noun olarak_Verb	<<< bir_Det ve_Conj 16'ncı_Num >>>	yıllar_Noun arasında_Noun yılda_Noun ortalama_Noun 200_Num milyon_Adj dolar_Noun ,_Punc 17_Num ile_Postp	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=356&uT=y	445737502	445737504
358	2	Çinliler , utandırdı bizi daha sonra . ilk yarının son	<<< iki ve ikinci >>>	yarının ilk beş dakikasında , 7 dakikalık periyotta sadece 4	Çinliler_Noun ,_Punc utandırdı_Verb bizi_Pron daha_Adv sonra_Postp ._Punc ilk_Adj yarının_Noun son_Adj	<<< iki_Adj ve_Conj ikinci_Adj >>>	yarının_Noun ilk_Adj beş_Adj dakikasında_Noun ,_Punc 7_Num dakikalık_Noun periyotta_Noun sadece_Adv 4_Num	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=357&uT=y	446431126	446431128
359	2	milletvekili çekimser kaldı . Teklifin ifade ve örgütlenme özgürlüklerini düzenleyen	<<< iki ve üçüncü >>>	maddeleri Genel Kurul'da sıkıntı yaşanmadan geçti . Bu iki maddeye	milletvekili_Noun çekimser_Adj kaldı_Verb ._Punc Teklifin_Noun ifade_Noun ve_Conj örgütlenme_Verb özgürlüklerini_Adj düzenleyen_Verb	<<< iki_Adj ve_Conj üçüncü_Adj >>>	maddeleri_Noun Genel_Adj Kurul'da_Noun sıkıntı_Noun yaşanmadan_Verb geçti_Verb ._Punc Bu_Det iki_Adj maddeye_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=358&uT=y	446505894	446505896
360	2	yer alan yüzde 5 kontenjan hakkını kullanacak . Çiller ,	<<< bir ve ikinci >>>	sıralar olmak üzere 28 kontenjan alacak . Bu sıraları ise	yer_Noun alan_Verb yüzde_Adj 5_Num kontenjan_Noun hakkını_Noun kullanacak_Verb ._Punc Çiller_Noun ,_Punc	<<< bir_Det ve_Conj ikinci_Adj >>>	sıralar_Noun olmak_Verb üzere_Postp 28_Num kontenjan_Noun alacak_Verb ._Punc Bu_Det sıraları_Noun ise_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=359&uT=y	447052021	447052023
361	2	. Ferrari pilotları ilk iki sırayı alırken , Williams'lar da	<<< üç ve dördüncü >>>	sıraları paylaştı . Ralf Schumacher yarışa üçüncü cepten , Juan	._Punc Ferrari_Noun pilotları_Noun ilk_Adj iki_Adj sırayı_Noun alırken_Verb ,_Punc Williams'lar_Noun da_Conj	<<< üç_Adj ve_Conj dördüncü_Adj >>>	sıraları_Noun paylaştı_Verb ._Punc Ralf_Noun Schumacher_Noun yarışa_Noun üçüncü_Adj cepten_Noun ,_Punc Juan_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=360&uT=y	447204579	447204581
362	2	, Williams'ın iki pilotu Ralf Schumacher ve Juan Pablo Montoya	<<< dört ve beşinci >>>	sırayı alırken , McLaren'dan David Coulthard altıncı oldu . Üç	,_Punc Williams'ın_Noun iki_Adj pilotu_Noun Ralf_Noun Schumacher_Noun ve_Conj Juan_Noun Pablo_Undef Montoya_Undef	<<< dört_Adj ve_Conj beşinci_Adj >>>	sırayı_Noun alırken_Verb ,_Punc McLaren'dan_Undef David_Noun Coulthard_Noun altıncı_Adj oldu_Verb ._Punc Üç_Adj	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=361&uT=y	447402132	447402134
363	2	İşletmesi ise 48.4 trilyon lira ile dördüncü sırada bulunurken ,	<<< beş ve altıncı >>>	sıraları ise sırasıyla Susurluk skandalı sırasında isimleri birlikte anılan Erol	İşletmesi_Verb ise_Verb 48.4_Num trilyon_Noun lira_Noun ile_Postp dördüncü_Adj sırada_Noun bulunurken_Verb ,_Punc	<<< beş_Adj ve_Conj altıncı_Adj >>>	sıraları_Noun ise_Verb sırasıyla_Noun Susurluk_Noun skandalı_Noun sırasında_Noun isimleri_Noun birlikte_Postp anılan_Verb Erol_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=362&uT=y	447464654	447464656
364	2	TCDD İşletmesi ise 48.4 trilyon lirayla dördüncü sırada bulunurken ,	<<< beş ve altıncı >>>	sıraları ise sırasıyla Susurluk skandalı ortaya çıktığında isimleri birlikte anılan	TCDD_Noun İşletmesi_Verb ise_Verb 48.4_Num trilyon_Noun lirayla_Noun dördüncü_Adj sırada_Noun bulunurken_Verb ,_Punc	<<< beş_Adj ve_Conj altıncı_Adj >>>	sıraları_Noun ise_Verb sırasıyla_Noun Susurluk_Noun skandalı_Noun ortaya_Noun çıktığında_Verb isimleri_Noun birlikte_Postp anılan_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=363&uT=y	447473024	447473026
365	2	ile BBP arasında uzlaşma sağlandı . BBP'li 19 adaydan 10'unun	<<< bir ve ikinci >>>	sıradan , dokuzunun ise alt sıralardan aday gösterilmesi karşılığında anlaşmaya	ile_Postp BBP_Noun arasında_Noun uzlaşma_Verb sağlandı_Verb ._Punc BBP'li_Undef 19_Num adaydan_Noun 10'unun_Undef	<<< bir_Det ve_Conj ikinci_Adj >>>	sıradan_Noun ,_Punc dokuzunun_Adj ise_Verb alt_Noun sıralardan_Noun aday_Noun gösterilmesi_Verb karşılığında_Noun anlaşmaya_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=364&uT=y	447516719	447516721
366	2	ayrılan Ferrari , yedi yarışta da duble yapmış yani pilotları	<<< bir ve ikinci >>>	sıraları almıştı . Bu yedi dublenin üç tanesi son üç	ayrılan_Verb Ferrari_Noun ,_Punc yedi_Adj yarışta_Noun da_Conj duble_Adv yapmış_Verb yani_Conj pilotları_Noun	<<< bir_Det ve_Conj ikinci_Adj >>>	sıraları_Noun almıştı_Verb ._Punc Bu_Det yedi_Adj dublenin_Noun üç_Adj tanesi_Noun son_Adj üç_Adj	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=365&uT=y	448383988	448383990
367	2	Babacan , indirimin Hazine'nin borçlanma programına paralel düzenlendiğini , Hazine'nin	<<< iki ve üçüncü >>>	çeyrekte daha rahat olduğunu , borç ödemelerinin dördüncü çeyrekte yoğunlaştığını	Babacan_Adj ,_Punc indirimin_Noun Hazine'nin_Noun borçlanma_Noun programına_Noun paralel_Adj düzenlendiğini_Verb ,_Punc Hazine'nin_Noun	<<< iki_Adj ve_Conj üçüncü_Adj >>>	çeyrekte_Noun daha_Adv rahat_Adj olduğunu_Verb ,_Punc borç_Noun ödemelerinin_Noun dördüncü_Adj çeyrekte_Noun yoğunlaştığını_Adj	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=366&uT=y	454316191	454316193
368	2	zaman işler değişir . Ferrari her iki otomobiyle birlikte yarışları	<<< bir ve ikinci >>>	olarak bitirmeye başlarsa fark daha çabuk kapanacaktır . O zaman	zaman_Noun işler_Noun değişir_Verb ._Punc Ferrari_Noun her_Det iki_Adj otomobiyle_Undef birlikte_Postp yarışları_Noun	<<< bir_Det ve_Conj ikinci_Adj >>>	olarak_Verb bitirmeye_Verb başlarsa_Verb fark_Noun daha_Adv çabuk_Adj kapanacaktır_Verb ._Punc O_Det zaman_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=367&uT=y	454884936	454884938
369	2	yararlı olacağını savundu . Dışişleri yetkilileri ise BM'nin ana sözleşmesinin	<<< bir ve ikinci >>>	maddelerinde ülkelerin ulusal bütünlüğünün korunacağına ilişkin hükümler olduğunu belirterek ,	yararlı_Noun olacağını_Verb savundu_Verb ._Punc Dışişleri_Noun yetkilileri_Noun ise_Verb BM'nin_Undef ana_Noun sözleşmesinin_Noun	<<< bir_Det ve_Conj ikinci_Adj >>>	maddelerinde_Noun ülkelerin_Noun ulusal_Adj bütünlüğünün_Adj korunacağına_Verb ilişkin_Postp hükümler_Noun olduğunu_Verb belirterek_Verb ,_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=368&uT=y	455645383	455645385
370	2	yıl sekiz kez duble yapan , yani sekiz bir yarışı	<<< bir ve ikinci >>>	olarak bitiren Ferrari pilotları bu yıl bunu henüz gerçekleştiremediler .	yıl_Noun sekiz_Adj kez_Noun duble_Adv yapan_Verb ,_Punc yani_Conj sekiz_Adj bir_Det yarışı_Noun	<<< bir_Det ve_Conj ikinci_Adj >>>	olarak_Verb bitiren_Verb Ferrari_Noun pilotları_Noun bu_Det yıl_Noun bunu_Pron henüz_Adv gerçekleştiremediler_Noun ._Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=369&uT=y	456710785	456710787
371	2	ilk ve ikinci altı ay için önerdiği zamları yükseltmesini ,	<<< üç ve dördüncü >>>	altı aylardaki zammın ise gerçekleşen enflasyona refah payı eklenerek verilmesini	ilk_Adj ve_Conj ikinci_Adj altı_Adj ay_Noun için_Postp önerdiği_Verb zamları_Noun yükseltmesini_Verb ,_Punc	<<< üç_Adj ve_Conj dördüncü_Adj >>>	altı_Adj aylardaki_Noun zammın_Noun ise_Verb gerçekleşen_Noun enflasyona_Noun refah_Noun payı_Noun eklenerek_Verb verilmesini_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=370&uT=y	456877555	456877557
372	2	faizin düşmesi de hızlı olacak . Dolayısıyla bir an önce	<<< beş ve altıncı >>>	gözden geçirme bitmeli ki Amerika'dan gelecek kredinin bir an evvel	faizin_Noun düşmesi_Verb de_Conj hızlı_Noun olacak_Verb ._Punc Dolayısıyla_Adv bir_Det an_Noun önce_Postp	<<< beş_Adj ve_Conj altıncı_Adj >>>	gözden_Noun geçirme_Verb bitmeli_Verb ki_Conj Amerika'dan_Noun gelecek_Noun kredinin_Noun bir_Det an_Noun evvel_Postp	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=371&uT=y	457330961	457330963
373	2	55 milyon , ikinci altı ay için yüzde 9 ,	<<< üç ve dördüncü >>>	altı ayda da yüzde 5 zam yapılması kararı alındı 24/07/2003	55_Num milyon_Adj ,_Punc ikinci_Adj altı_Adj ay_Noun için_Postp yüzde_Adj 9_Num ,_Punc	<<< üç_Adj ve_Conj dördüncü_Adj >>>	altı_Adj ayda_Noun da_Conj yüzde_Adj 5_Num zam_Noun yapılması_Verb kararı_Noun alındı_Verb 24/07/2003_Undef	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=372&uT=y	457516918	457516920
374	2	önemli değişikliklerden biri İlköğretim Yönetmeliği'nde yapıldı . İlköğretim bir ,	<<< iki ve üçüncü >>>	sınıfta sınav yok , öğrenciler insan hakları dersi alacak ,	önemli_Noun değişikliklerden_Adj biri_Pron İlköğretim_Noun Yönetmeliği'nde_Noun yapıldı_Verb ._Punc İlköğretim_Noun bir_Det ,_Punc	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sınıfta_Noun sınav_Noun yok_Adj ,_Punc öğrenciler_Noun insan_Noun hakları_Noun dersi_Noun alacak_Verb ,_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=373&uT=y	459224307	459224309
375	2	bayramda yeniden Bodrum'a getirdi . Yılmaz , ana sınıfı ,	<<< bir ve ikinci >>>	sınıfı Atatürk İlköğretim Okulu'nda okuyan Seda'yı , yine aynı okulun	bayramda_Noun yeniden_Adv Bodrum'a_Noun getirdi_Verb ._Punc Yılmaz_Noun ,_Punc ana_Noun sınıfı_Noun ,_Punc	<<< bir_Det ve_Conj ikinci_Adj >>>	sınıfı_Noun Atatürk_Noun İlköğretim_Noun Okulu'nda_Noun okuyan_Noun Seda'yı_Noun ,_Punc yine_Adv aynı_Adj okulun_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=374&uT=y	461806878	461806880
376	2	yüzde 5 barajını geçmeyi başardı . Bu sonuçlarla iki ,	<<< üç ve dördüncü >>>	sırada yer alan partilerin demokrasi bloğu olarak üçlü koalisyon kurmalarına	yüzde_Adj 5_Num barajını_Noun geçmeyi_Verb başardı_Verb ._Punc Bu_Det sonuçlarla_Noun iki_Adj ,_Punc	<<< üç_Adj ve_Conj dördüncü_Adj >>>	sırada_Noun yer_Noun alan_Verb partilerin_Noun demokrasi_Noun bloğu_Undef olarak_Verb üçlü_Adj koalisyon_Noun kurmalarına_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=375&uT=y	462505452	462505454
377	2	de yüzde 3.4 veriyordu . Sonuçta her araştırma kuruluşu ilk	<<< iki ve sonuncu >>>	partileri , oranlar tam tutmasa da bildi . Oran sapmasında	de_Conj yüzde_Adj 3.4_Num veriyordu_Verb ._Punc Sonuçta_Noun her_Det araştırma_Verb kuruluşu_Noun ilk_Adj	<<< iki_Adj ve_Conj sonuncu_Adj >>>	partileri_Noun ,_Punc oranlar_Noun tam_Adj tutmasa_Verb da_Conj bildi_Verb ._Punc Oran_Noun sapmasında_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=376&uT=y	465604661	465604663
378	2	gerektiğini savundu . Renault'dan Fernando Alonso ve Jarno Trulli sırasıyla	<<< beş ve altıncı >>>	sıralarda kendilerine yer bulurken Ferrari'nin diğer pilotu Rubens Barrichello yedincilikle	gerektiğini_Verb savundu_Verb ._Punc Renault'dan_Undef Fernando_Noun Alonso_Undef ve_Conj Jarno_Undef Trulli_Undef sırasıyla_Noun	<<< beş_Adj ve_Conj altıncı_Adj >>>	sıralarda_Noun kendilerine_Pron yer_Noun bulurken_Verb Ferrari'nin_Noun diğer_Adj pilotu_Noun Rubens_Noun Barrichello_Noun yedincilikle_Adj	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=377&uT=y	466388294	466388296
379	2	hayalleri kuran çocuklar , tıpkı düz liselerdeki yaşıtları gibi ,	<<< iki ve üçüncü >>>	sınıftaki meslek derslerini bir yana bırakıp dershane yollarına düşerler ,	hayalleri_Noun kuran_Verb çocuklar_Noun ,_Punc tıpkı_Noun düz_Adj liselerdeki_Noun yaşıtları_Noun gibi_Postp ,_Punc	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sınıftaki_Noun meslek_Noun derslerini_Noun bir_Det yana_Noun bırakıp_Verb dershane_Noun yollarına_Noun düşerler_Verb ,_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrdie14t5&batch=378&uT=y	466832493	466832495
